"init";"source";"destination";"k";"iterations";"time";"improvements";"minimums";"updates";"aspirations";"conflicts";"guidance";"score";"final_conflicts";"final_guidance";"final_score"
"Scratch";"";"";"103";"626751";"11";"626317";"0";"48";"0";"20759";"0";"207590";"177";"0";"1770"
"Random";"Minimal";"Minimal";"78";"31522";"10";"21300";"111";"2485";"0";"356";"0";"3560";"2";"2";"40"
"Random";"Minimal";"Maximum";"78";"28761";"5";"22097";"32";"1473";"0";"645";"0";"6450";"4";"4";"80"
"Random";"Minimal";"Median";"79";"28023";"6";"21263";"7";"1453";"0";"433";"0";"4330";"7";"7";"140"
"Random";"Maximum";"Minimal";"77";"34336";"9";"22675";"141";"3044";"0";"681";"0";"6810";"4";"4";"80"
"Random";"Maximum";"Maximum";"77";"49338";"10";"37147";"65";"3070";"0";"1229";"0";"12290";"2";"2";"40"
"Random";"Maximum";"Median";"79";"33349";"7";"26595";"29";"1847";"0";"882";"0";"8820";"5";"5";"100"
"Random";"Median";"Minimal";"79";"29158";"7";"21343";"50";"1778";"0";"436";"0";"4360";"3";"3";"60"
"Random";"Median";"Maximum";"79";"32211";"7";"26659";"41";"1497";"0";"926";"0";"9260";"5";"5";"100"
"Random";"Median";"Median";"79";"31830";"10";"25173";"31";"1650";"0";"577";"0";"5770";"6";"6";"120"
"Greedy";"Minimal";"Minimal";"79";"14268";"5";"647";"24";"1311";"0";"75";"0";"750";"7";"7";"140"
"Greedy";"Minimal";"Maximum";"79";"15739";"10";"730";"46";"1580";"0";"143";"0";"1430";"2";"2";"40"
"Greedy";"Minimal";"Median";"77";"17072";"7";"909";"42";"1913";"0";"120";"0";"1200";"7";"7";"140"
"Greedy";"Maximum";"Minimal";"79";"16428";"7";"735";"34";"1842";"0";"147";"0";"1470";"3";"3";"60"
"Greedy";"Maximum";"Maximum";"79";"16464";"6";"1300";"38";"1681";"0";"266";"0";"2660";"7";"7";"140"
"Greedy";"Maximum";"Median";"79";"14960";"6";"990";"28";"1345";"0";"245";"0";"2450";"4";"4";"80"
"Greedy";"Median";"Minimal";"78";"17407";"9";"791";"70";"2116";"0";"110";"0";"1100";"5";"5";"100"
"Greedy";"Median";"Maximum";"79";"16326";"6";"1061";"33";"1740";"0";"233";"0";"2330";"4";"4";"80"
"Greedy";"Median";"Median";"78";"16661";"8";"1070";"43";"1755";"0";"180";"0";"1800";"5";"5";"100"
"Bipartite";"Minimal";"Minimal";"79";"50844";"8";"41503";"47";"2159";"0";"14155";"0";"141550";"5";"5";"100"
"Bipartite";"Minimal";"Maximum";"77";"51799";"7";"43636";"73";"1944";"0";"14548";"0";"145480";"5";"0";"50"
"Bipartite";"Minimal";"Median";"77";"52479";"8";"42738";"70";"2300";"0";"14248";"0";"142480";"6";"6";"120"
"Bipartite";"Maximum";"Minimal";"76";"51556";"9";"43800";"63";"1907";"0";"14538";"0";"145380";"5";"5";"100"
"Bipartite";"Maximum";"Maximum";"81";"61426";"8";"55635";"14";"1526";"0";"15200";"0";"152000";"4";"4";"80"
"Bipartite";"Maximum";"Median";"78";"52675";"9";"47583";"38";"1402";"0";"14864";"0";"148640";"4";"4";"80"
"Bipartite";"Median";"Minimal";"79";"46455";"4";"41702";"23";"799";"0";"14228";"0";"142280";"4";"4";"80"
"Bipartite";"Median";"Maximum";"78";"53646";"8";"47425";"15";"1706";"0";"14846";"0";"148460";"2";"2";"40"
"Bipartite";"Median";"Median";"79";"51577";"6";"46119";"10";"1392";"0";"14379";"0";"143790";"5";"5";"100"
